season,stem,sar_path,opt_path,quality_pass,reject_reasons,opt_edge_mean,opt_gray_std,opt_water_ratio,sar_edge_mean,sar_gray_std,sar_resolved_path,opt_resolved_path
winter,ROIs2017_winter_0_p716,E:\Data\winter\s1_0\ROIs2017_winter_s1_0_p716.png,E:\Data\winter\s2_0\ROIs2017_winter_s2_0_p716.png,False,water_like,28.976089,50.883712,0.543837,57.823029,49.701802,E:\Data\winter\s1_0\ROIs2017_winter_s1_0_p716.png,E:\Data\winter\s2_0\ROIs2017_winter_s2_0_p716.png
winter,winter_img_temperate_p9232,E:\Data\winter\s1_170\winter_img_temperate_p9232.png,E:\Data\winter\s2_170\winter_img_temperate_p9232.png,False,low_texture,15.726471,15.833802,0.0,12.023926,10.987386,E:\Data\winter\s1_170\winter_img_temperate_p9232.png,E:\Data\winter\s2_170\winter_img_temperate_p9232.png
fall,ROIs1970_fall_138_p681,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p681.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p681.png,False,low_texture,9.030807,10.246817,0.0,49.967102,35.931124,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p681.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p681.png
winter,ROIs2017_winter_78_p652,E:\Data\winter\s1_78\ROIs2017_winter_s1_78_p652.png,E:\Data\winter\s2_78\ROIs2017_winter_s2_78_p652.png,False,low_texture,25.551773,16.369417,0.0,58.754303,38.041733,E:\Data\winter\s1_78\ROIs2017_winter_s1_78_p652.png,E:\Data\winter\s2_78\ROIs2017_winter_s2_78_p652.png
fall,fall_img_tropical_p10878,E:\Data\fall\s1_150\fall_img_tropical_p10878.png,E:\Data\fall\s2_150\fall_img_tropical_p10878.png,False,low_texture,8.418945,6.891462,0.0,19.326721,19.3716,E:\Data\fall\s1_150\fall_img_tropical_p10878.png,E:\Data\fall\s2_150\fall_img_tropical_p10878.png
winter,ROIs2017_winter_69_p957,E:\Data\winter\s1_69\ROIs2017_winter_s1_69_p957.png,E:\Data\winter\s2_69\ROIs2017_winter_s2_69_p957.png,False,low_texture,11.820251,14.409536,0.0,65.752686,41.640821,E:\Data\winter\s1_69\ROIs2017_winter_s1_69_p957.png,E:\Data\winter\s2_69\ROIs2017_winter_s2_69_p957.png
fall,fall_img_temperate_p1175,E:\Data\fall\s1_150\fall_img_temperate_p1175.png,E:\Data\fall\s2_150\fall_img_temperate_p1175.png,False,low_texture,12.67775,11.617206,0.0,5.472763,6.466571,E:\Data\fall\s1_150\fall_img_temperate_p1175.png,E:\Data\fall\s2_150\fall_img_temperate_p1175.png
winter,winter_img_temperate_p4151,E:\Data\winter\s1_170\winter_img_temperate_p4151.png,E:\Data\winter\s2_170\winter_img_temperate_p4151.png,False,sar_low_texture,29.563934,18.553015,0.0,4.952423,6.403797,E:\Data\winter\s1_170\winter_img_temperate_p4151.png,E:\Data\winter\s2_170\winter_img_temperate_p4151.png
fall,ROIs1970_fall_120_p1342,E:\Data\fall\s1_120\ROIs1970_fall_s1_120_p1342.png,E:\Data\fall\s2_120\ROIs1970_fall_s2_120_p1342.png,False,water_like,39.072784,52.583186,0.431858,49.728256,32.83928,E:\Data\fall\s1_120\ROIs1970_fall_s1_120_p1342.png,E:\Data\fall\s2_120\ROIs1970_fall_s2_120_p1342.png
winter,ROIs2017_winter_13_p808,E:\Data\winter\s1_13\ROIs2017_winter_s1_13_p808.png,E:\Data\winter\s2_13\ROIs2017_winter_s2_13_p808.png,False,water_like,23.379242,32.210099,0.393229,48.598862,41.515904,E:\Data\winter\s1_13\ROIs2017_winter_s1_13_p808.png,E:\Data\winter\s2_13\ROIs2017_winter_s2_13_p808.png
fall,fall_img_tropical_p11270,E:\Data\fall\s1_150\fall_img_tropical_p11270.png,E:\Data\fall\s2_150\fall_img_tropical_p11270.png,False,low_texture,11.835327,11.378995,0.0,29.838425,19.558607,E:\Data\fall\s1_150\fall_img_tropical_p11270.png,E:\Data\fall\s2_150\fall_img_tropical_p11270.png
fall,ROIs1970_fall_140_p150,E:\Data\fall\s1_140\ROIs1970_fall_s1_140_p150.png,E:\Data\fall\s2_140\ROIs1970_fall_s2_140_p150.png,False,water_like,45.917191,49.721178,0.465712,52.363968,46.249823,E:\Data\fall\s1_140\ROIs1970_fall_s1_140_p150.png,E:\Data\fall\s2_140\ROIs1970_fall_s2_140_p150.png
winter,ROIs2017_winter_9_p356,E:\Data\winter\s1_9\ROIs2017_winter_s1_9_p356.png,E:\Data\winter\s2_9\ROIs2017_winter_s2_9_p356.png,False,low_texture,13.395859,22.27858,0.00217,43.980652,46.432297,E:\Data\winter\s1_9\ROIs2017_winter_s1_9_p356.png,E:\Data\winter\s2_9\ROIs2017_winter_s2_9_p356.png
winter,winter_img_temperate_p9113,E:\Data\winter\s1_170\winter_img_temperate_p9113.png,E:\Data\winter\s2_170\winter_img_temperate_p9113.png,False,low_texture,16.647919,15.750195,0.0,10.711853,13.858761,E:\Data\winter\s1_170\winter_img_temperate_p9113.png,E:\Data\winter\s2_170\winter_img_temperate_p9113.png
spring,ROIs1158_spring_23_p658,E:\Data\spring\s1_23\ROIs1158_spring_s1_23_p658.png,E:\Data\spring\s2_23\ROIs1158_spring_s2_23_p658.png,False,water_like,27.998962,37.220521,0.825087,38.379547,41.90081,E:\Data\spring\s1_23\ROIs1158_spring_s1_23_p658.png,E:\Data\spring\s2_23\ROIs1158_spring_s2_23_p658.png
summer,ROIs1868_summer_57_p259,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p259.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p259.png,False,water_like,20.740738,33.792581,0.644965,41.94783,49.020642,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p259.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p259.png
winter,winter_img_temperate_p10551,E:\Data\winter\s1_170\winter_img_temperate_p10551.png,E:\Data\winter\s2_170\winter_img_temperate_p10551.png,False,low_texture,13.598129,14.372599,0.0,12.909866,13.009595,E:\Data\winter\s1_170\winter_img_temperate_p10551.png,E:\Data\winter\s2_170\winter_img_temperate_p10551.png
winter,winter_img_temperate_p3658,E:\Data\winter\s1_170\winter_img_temperate_p3658.png,E:\Data\winter\s2_170\winter_img_temperate_p3658.png,False,low_texture,22.297699,15.215204,0.0,13.720123,15.303859,E:\Data\winter\s1_170\winter_img_temperate_p3658.png,E:\Data\winter\s2_170\winter_img_temperate_p3658.png
winter,ROIs2017_winter_41_p342,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p342.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p342.png,False,low_texture,14.453033,16.578991,0.006076,24.799591,26.335691,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p342.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p342.png
fall,fall_img_tropical_p8100,E:\Data\fall\s1_150\fall_img_tropical_p8100.png,E:\Data\fall\s2_150\fall_img_tropical_p8100.png,False,low_texture,7.39061,4.384219,0.0,36.520294,17.432857,E:\Data\fall\s1_150\fall_img_tropical_p8100.png,E:\Data\fall\s2_150\fall_img_tropical_p8100.png
summer,ROIs1868_summer_148_p753,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p753.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p753.png,False,low_texture,17.053253,16.799045,0.0,59.034241,57.750097,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p753.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p753.png
fall,ROIs1970_fall_129_p1079,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1079.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1079.png,False,low_texture;water_like,13.026672,18.625559,0.80816,52.654587,39.820405,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1079.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1079.png
winter,ROIs2017_winter_33_p106,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p106.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p106.png,False,low_texture,10.647217,61.529778,0.036024,55.125443,53.288681,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p106.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p106.png
winter,ROIs2017_winter_8_p848,E:\Data\winter\s1_8\ROIs2017_winter_s1_8_p848.png,E:\Data\winter\s2_8\ROIs2017_winter_s2_8_p848.png,False,water_like,16.346573,45.762848,0.868924,45.175003,40.259212,E:\Data\winter\s1_8\ROIs2017_winter_s1_8_p848.png,E:\Data\winter\s2_8\ROIs2017_winter_s2_8_p848.png
spring,ROIs1158_spring_83_p727,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p727.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p727.png,False,water_like,25.353699,32.995476,0.753038,64.631775,48.895766,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p727.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p727.png
fall,ROIs1970_fall_25_p630,E:\Data\fall\s1_25\ROIs1970_fall_s1_25_p630.png,E:\Data\fall\s2_25\ROIs1970_fall_s2_25_p630.png,False,low_texture,4.169144,10.752931,0.002604,36.981064,32.697225,E:\Data\fall\s1_25\ROIs1970_fall_s1_25_p630.png,E:\Data\fall\s2_25\ROIs1970_fall_s2_25_p630.png
spring,ROIs1158_spring_65_p1510,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1510.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1510.png,False,low_texture,11.946121,34.678998,0.000434,58.237656,50.646715,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1510.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1510.png
fall,ROIs1970_fall_129_p654,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p654.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p654.png,False,low_texture;water_like,12.207489,36.290737,0.749132,53.487503,46.200693,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p654.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p654.png
summer,summer_img_temperate_p5186,E:\Data\summer\s1_160\summer_img_temperate_p5186.png,E:\Data\summer\s2_160\summer_img_temperate_p5186.png,False,low_texture,20.26767,17.954277,0.0,8.91893,8.351416,E:\Data\summer\s1_160\summer_img_temperate_p5186.png,E:\Data\summer\s2_160\summer_img_temperate_p5186.png
spring,ROIs1158_spring_40_p185,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p185.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p185.png,False,low_texture,9.278198,19.383565,0.0,33.517532,28.780803,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p185.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p185.png
fall,fall_img_tropical_p5854,E:\Data\fall\s1_150\fall_img_tropical_p5854.png,E:\Data\fall\s2_150\fall_img_tropical_p5854.png,False,low_texture,6.434967,3.091864,0.0,32.956512,15.174039,E:\Data\fall\s1_150\fall_img_tropical_p5854.png,E:\Data\fall\s2_150\fall_img_tropical_p5854.png
fall,ROIs1970_fall_129_p740,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p740.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p740.png,False,water_like,18.383591,32.231629,0.476128,54.03067,40.212765,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p740.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p740.png
fall,ROIs1970_fall_109_p1208,E:\Data\fall\s1_109\ROIs1970_fall_s1_109_p1208.png,E:\Data\fall\s2_109\ROIs1970_fall_s2_109_p1208.png,False,water_like,14.73233,65.958629,0.592882,54.098541,39.050806,E:\Data\fall\s1_109\ROIs1970_fall_s1_109_p1208.png,E:\Data\fall\s2_109\ROIs1970_fall_s2_109_p1208.png
winter,ROIs2017_winter_146_p1660,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1660.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1660.png,False,low_texture;water_like,13.153534,23.033843,0.974392,61.582184,51.159572,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1660.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1660.png
summer,ROIs1868_summer_115_p422,E:\Data\summer\s1_115\ROIs1868_summer_s1_115_p422.png,E:\Data\summer\s2_115\ROIs1868_summer_s2_115_p422.png,False,low_texture,12.25618,19.152904,0.0,43.049774,36.050515,E:\Data\summer\s1_115\ROIs1868_summer_s1_115_p422.png,E:\Data\summer\s2_115\ROIs1868_summer_s2_115_p422.png
spring,ROIs1158_spring_92_p622,E:\Data\spring\s1_92\ROIs1158_spring_s1_92_p622.png,E:\Data\spring\s2_92\ROIs1158_spring_s2_92_p622.png,False,water_like,45.136276,44.186797,0.577691,63.552185,46.979777,E:\Data\spring\s1_92\ROIs1158_spring_s1_92_p622.png,E:\Data\spring\s2_92\ROIs1158_spring_s2_92_p622.png
summer,summer_img_temperate_p940,E:\Data\summer\s1_160\summer_img_temperate_p940.png,E:\Data\summer\s2_160\summer_img_temperate_p940.png,False,low_texture,15.080078,8.212828,0.0,6.299744,4.125726,E:\Data\summer\s1_160\summer_img_temperate_p940.png,E:\Data\summer\s2_160\summer_img_temperate_p940.png
spring,ROIs1158_spring_100_p290,E:\Data\spring\s1_100\ROIs1158_spring_s1_100_p290.png,E:\Data\spring\s2_100\ROIs1158_spring_s2_100_p290.png,False,low_texture;water_like,11.010071,32.705333,0.703559,40.814072,30.573957,E:\Data\spring\s1_100\ROIs1158_spring_s1_100_p290.png,E:\Data\spring\s2_100\ROIs1158_spring_s2_100_p290.png
spring,ROIs1158_spring_79_p637,E:\Data\spring\s1_79\ROIs1158_spring_s1_79_p637.png,E:\Data\spring\s2_79\ROIs1158_spring_s2_79_p637.png,False,water_like,38.030777,26.558918,0.766059,73.094116,49.101437,E:\Data\spring\s1_79\ROIs1158_spring_s1_79_p637.png,E:\Data\spring\s2_79\ROIs1158_spring_s2_79_p637.png
winter,ROIs2017_winter_63_p496,E:\Data\winter\s1_63\ROIs2017_winter_s1_63_p496.png,E:\Data\winter\s2_63\ROIs2017_winter_s2_63_p496.png,False,water_like,29.713806,32.425114,0.458767,55.614319,43.348848,E:\Data\winter\s1_63\ROIs2017_winter_s1_63_p496.png,E:\Data\winter\s2_63\ROIs2017_winter_s2_63_p496.png
summer,ROIs1868_summer_88_p2235,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p2235.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p2235.png,False,low_texture,9.951645,17.848832,0.0,42.787247,62.782982,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p2235.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p2235.png
fall,ROIs1970_fall_11_p814,E:\Data\fall\s1_11\ROIs1970_fall_s1_11_p814.png,E:\Data\fall\s2_11\ROIs1970_fall_s2_11_p814.png,False,water_like,41.824615,50.920703,0.427083,53.668671,54.080073,E:\Data\fall\s1_11\ROIs1970_fall_s1_11_p814.png,E:\Data\fall\s2_11\ROIs1970_fall_s2_11_p814.png
spring,ROIs1158_spring_143_p179,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p179.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p179.png,False,water_like,40.477356,33.144757,0.993924,67.275589,43.592693,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p179.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p179.png
fall,fall_img_tropical_p12372,E:\Data\fall\s1_150\fall_img_tropical_p12372.png,E:\Data\fall\s2_150\fall_img_tropical_p12372.png,False,low_texture,6.215103,6.636559,0.0,20.554596,16.299845,E:\Data\fall\s1_150\fall_img_tropical_p12372.png,E:\Data\fall\s2_150\fall_img_tropical_p12372.png
spring,spring_img_temperate_p844,E:\Data\spring\s1_155\spring_img_temperate_p844.png,E:\Data\spring\s2_155\spring_img_temperate_p844.png,False,low_texture,13.342728,12.626142,0.0,10.718216,8.967349,E:\Data\spring\s1_155\spring_img_temperate_p844.png,E:\Data\spring\s2_155\spring_img_temperate_p844.png
spring,ROIs1158_spring_40_p279,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p279.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p279.png,False,low_texture,10.286789,21.90394,0.0,33.668945,32.850925,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p279.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p279.png
winter,ROIs2017_winter_101_p636,E:\Data\winter\s1_101\ROIs2017_winter_s1_101_p636.png,E:\Data\winter\s2_101\ROIs2017_winter_s2_101_p636.png,False,low_texture,12.264755,66.423489,0.226562,53.877792,45.814452,E:\Data\winter\s1_101\ROIs2017_winter_s1_101_p636.png,E:\Data\winter\s2_101\ROIs2017_winter_s2_101_p636.png
fall,fall_img_tropical_p9871,E:\Data\fall\s1_150\fall_img_tropical_p9871.png,E:\Data\fall\s2_150\fall_img_tropical_p9871.png,False,low_texture,12.510101,14.107838,0.016493,33.58139,15.477182,E:\Data\fall\s1_150\fall_img_tropical_p9871.png,E:\Data\fall\s2_150\fall_img_tropical_p9871.png
fall,ROIs1970_fall_56_p623,E:\Data\fall\s1_56\ROIs1970_fall_s1_56_p623.png,E:\Data\fall\s2_56\ROIs1970_fall_s2_56_p623.png,False,low_texture,11.623413,45.645135,0.014323,40.232437,45.138769,E:\Data\fall\s1_56\ROIs1970_fall_s1_56_p623.png,E:\Data\fall\s2_56\ROIs1970_fall_s2_56_p623.png
summer,ROIs1868_summer_51_p66,E:\Data\summer\s1_51\ROIs1868_summer_s1_51_p66.png,E:\Data\summer\s2_51\ROIs1868_summer_s2_51_p66.png,False,low_texture,19.374252,12.976102,0.0,38.856842,25.624679,E:\Data\summer\s1_51\ROIs1868_summer_s1_51_p66.png,E:\Data\summer\s2_51\ROIs1868_summer_s2_51_p66.png
winter,winter_img_temperate_p5565,E:\Data\winter\s1_170\winter_img_temperate_p5565.png,E:\Data\winter\s2_170\winter_img_temperate_p5565.png,False,low_texture;sar_low_texture,26.291962,15.498095,0.0,2.435532,3.50968,E:\Data\winter\s1_170\winter_img_temperate_p5565.png,E:\Data\winter\s2_170\winter_img_temperate_p5565.png
spring,ROIs1158_spring_60_p39,E:\Data\spring\s1_60\ROIs1158_spring_s1_60_p39.png,E:\Data\spring\s2_60\ROIs1158_spring_s2_60_p39.png,False,water_like,33.810028,48.94015,0.852865,64.993988,52.34348,E:\Data\spring\s1_60\ROIs1158_spring_s1_60_p39.png,E:\Data\spring\s2_60\ROIs1158_spring_s2_60_p39.png
spring,ROIs1158_spring_40_p310,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p310.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p310.png,False,low_texture,9.451538,21.892462,0.0,33.361816,29.941184,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p310.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p310.png
summer,ROIs1868_summer_127_p1046,E:\Data\summer\s1_127\ROIs1868_summer_s1_127_p1046.png,E:\Data\summer\s2_127\ROIs1868_summer_s2_127_p1046.png,False,low_texture,20.067444,17.198041,0.0,42.891953,42.86564,E:\Data\summer\s1_127\ROIs1868_summer_s1_127_p1046.png,E:\Data\summer\s2_127\ROIs1868_summer_s2_127_p1046.png
winter,ROIs2017_winter_90_p344,E:\Data\winter\s1_90\ROIs2017_winter_s1_90_p344.png,E:\Data\winter\s2_90\ROIs2017_winter_s2_90_p344.png,False,low_texture,12.650742,20.408071,0.000434,59.952377,43.419531,E:\Data\winter\s1_90\ROIs2017_winter_s1_90_p344.png,E:\Data\winter\s2_90\ROIs2017_winter_s2_90_p344.png
summer,ROIs1868_summer_90_p865,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p865.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p865.png,False,low_texture;sar_low_texture,8.765488,9.508877,0.0,2.252136,6.063624,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p865.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p865.png
spring,ROIs1158_spring_112_p604,E:\Data\spring\s1_112\ROIs1158_spring_s1_112_p604.png,E:\Data\spring\s2_112\ROIs1158_spring_s2_112_p604.png,False,low_texture,19.703308,15.993503,0.047309,50.267914,38.009871,E:\Data\spring\s1_112\ROIs1158_spring_s1_112_p604.png,E:\Data\spring\s2_112\ROIs1158_spring_s2_112_p604.png
spring,ROIs1158_spring_35_p391,E:\Data\spring\s1_35\ROIs1158_spring_s1_35_p391.png,E:\Data\spring\s2_35\ROIs1158_spring_s2_35_p391.png,False,low_texture,11.856079,13.394593,0.0,45.921707,54.397887,E:\Data\spring\s1_35\ROIs1158_spring_s1_35_p391.png,E:\Data\spring\s2_35\ROIs1158_spring_s2_35_p391.png
fall,ROIs1970_fall_116_p2604,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p2604.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p2604.png,False,low_texture,8.909836,15.228054,0.0,35.911469,27.75708,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p2604.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p2604.png
winter,ROIs2017_winter_66_p103,E:\Data\winter\s1_66\ROIs2017_winter_s1_66_p103.png,E:\Data\winter\s2_66\ROIs2017_winter_s2_66_p103.png,False,low_texture,23.878891,14.676221,0.0,59.177109,43.084388,E:\Data\winter\s1_66\ROIs2017_winter_s1_66_p103.png,E:\Data\winter\s2_66\ROIs2017_winter_s2_66_p103.png
winter,ROIs2017_winter_8_p1042,E:\Data\winter\s1_8\ROIs2017_winter_s1_8_p1042.png,E:\Data\winter\s2_8\ROIs2017_winter_s2_8_p1042.png,False,water_like,26.020615,76.271067,0.374132,45.018875,52.830377,E:\Data\winter\s1_8\ROIs2017_winter_s1_8_p1042.png,E:\Data\winter\s2_8\ROIs2017_winter_s2_8_p1042.png
fall,fall_img_tropical_p10663,E:\Data\fall\s1_150\fall_img_tropical_p10663.png,E:\Data\fall\s2_150\fall_img_tropical_p10663.png,False,low_texture,5.853119,4.209485,0.0,34.140732,17.756144,E:\Data\fall\s1_150\fall_img_tropical_p10663.png,E:\Data\fall\s2_150\fall_img_tropical_p10663.png
fall,ROIs1970_fall_3_p806,E:\Data\fall\s1_3\ROIs1970_fall_s1_3_p806.png,E:\Data\fall\s2_3\ROIs1970_fall_s2_3_p806.png,False,low_texture,13.037292,53.364369,0.0,36.161377,57.132272,E:\Data\fall\s1_3\ROIs1970_fall_s1_3_p806.png,E:\Data\fall\s2_3\ROIs1970_fall_s2_3_p806.png
summer,ROIs1868_summer_148_p498,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p498.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p498.png,False,low_texture,16.687881,17.852262,0.004774,53.906616,57.749796,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p498.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p498.png
winter,winter_img_temperate_p4885,E:\Data\winter\s1_170\winter_img_temperate_p4885.png,E:\Data\winter\s2_170\winter_img_temperate_p4885.png,False,low_texture,22.237946,15.95767,0.0,9.412643,14.603925,E:\Data\winter\s1_170\winter_img_temperate_p4885.png,E:\Data\winter\s2_170\winter_img_temperate_p4885.png
winter,winter_img_temperate_p6084,E:\Data\winter\s1_170\winter_img_temperate_p6084.png,E:\Data\winter\s2_170\winter_img_temperate_p6084.png,False,low_texture,23.294739,16.572251,0.0,7.779831,9.267101,E:\Data\winter\s1_170\winter_img_temperate_p6084.png,E:\Data\winter\s2_170\winter_img_temperate_p6084.png
winter,ROIs2017_winter_84_p1280,E:\Data\winter\s1_84\ROIs2017_winter_s1_84_p1280.png,E:\Data\winter\s2_84\ROIs2017_winter_s2_84_p1280.png,False,low_texture,13.5728,26.09225,0.0,64.592361,47.61834,E:\Data\winter\s1_84\ROIs2017_winter_s1_84_p1280.png,E:\Data\winter\s2_84\ROIs2017_winter_s2_84_p1280.png
winter,ROIs2017_winter_112_p141,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p141.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p141.png,False,low_texture,13.932205,26.533395,0.0,43.043137,27.578608,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p141.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p141.png
fall,ROIs1970_fall_127_p637,E:\Data\fall\s1_127\ROIs1970_fall_s1_127_p637.png,E:\Data\fall\s2_127\ROIs1970_fall_s2_127_p637.png,False,low_texture,11.814758,33.701561,0.0,35.726425,25.832798,E:\Data\fall\s1_127\ROIs1970_fall_s1_127_p637.png,E:\Data\fall\s2_127\ROIs1970_fall_s2_127_p637.png
fall,ROIs1970_fall_106_p72,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p72.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p72.png,False,low_texture,12.049973,21.258624,0.000434,54.18924,32.191715,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p72.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p72.png
winter,ROIs2017_winter_134_p63,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p63.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p63.png,False,low_texture,5.060349,13.088053,0.000868,38.530212,27.2065,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p63.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p63.png
fall,fall_img_tropical_p9278,E:\Data\fall\s1_150\fall_img_tropical_p9278.png,E:\Data\fall\s2_150\fall_img_tropical_p9278.png,False,low_texture,7.993652,8.851606,0.0,18.035019,20.579265,E:\Data\fall\s1_150\fall_img_tropical_p9278.png,E:\Data\fall\s2_150\fall_img_tropical_p9278.png
winter,ROIs2017_winter_117_p963,E:\Data\winter\s1_117\ROIs2017_winter_s1_117_p963.png,E:\Data\winter\s2_117\ROIs2017_winter_s2_117_p963.png,False,low_texture,2.833893,1.121252,0.0,36.155762,21.731723,E:\Data\winter\s1_117\ROIs2017_winter_s1_117_p963.png,E:\Data\winter\s2_117\ROIs2017_winter_s2_117_p963.png
